source,ccn,providerName,ownershipType,address,city,state,zipCode,telephone,medicareEpisodesProxy,targetScore,sizeRationale,nextStep
CMS home health provider info,297164,"U R FIRST, LLC",PROPRIETARY,1022 E SAHARA AVE,LAS VEGAS,NV,89104,7023542617,210,80,210 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,297192,MAXICARE HOMEHEALTH INC,PROPRIETARY,"5145 S DURANGO DR, UNIT 102B",LAS VEGAS,NV,89113,7023691006,212,80,212 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,297207,"ELITE CARE HOME HEALTH, LLC",PROPRIETARY,5024 ALTA DRIVE,LAS VEGAS,NV,89107,7029799060,211,80,211 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,297304,MEDBRIDGE HOME HEALTH SERVICES,-,5470 KIETZKE LN STE 300,RENO,NV,89511,7759933334,211,80,211 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,337442,NORTHERN LIGHTS HOME HEALTH CARE,NON-PROFIT,8101 STATE HWY 68,OGDENSBERG,NY,13617,3157143135,687,80,687 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,368135,PLATINUM HOME HEALTH SERVICES,PROPRIETARY,"5813 MAYFIELD ROAD, SUITE 201",MAYFIELD HEIGHTS,OH,44124,4409950202,210,80,210 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377189,"CARTER HEALTHCARE OF WESTERN OKLAHOMA, LLC",PROPRIETARY,"2510 W CHESTNUT, SUITE D",ENID,OK,73703,5803235330,204,80,204 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377199,"MARSHALL COUNTY HOME HEALTH, INC",PROPRIETARY,301 W LILLIE BLVD,MADILL,OK,73446,5807959992,211,80,211 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377219,"LIFESPRING HOME CARE OF SAYRE, LLC",PROPRIETARY,"615 NE HWY 66, SUITE 3",SAYRE,OK,73662,5809282275,687,80,687 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377472,HARMON COUNTY HOME HEALTH CARE,PROPRIETARY,502 E. CHESTNUT STREET,HOLLIS,OK,73550,5806883353,210,80,210 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377651,CHOICE HEALTH AT HOME - KINGFISHER,PROPRIETARY,"1515 S 7TH STREET, SUITE 400",KINGFISHER,OK,73750,4053756488,696,80,696 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377657,CORNERSTONE AT HOME CARE,PROPRIETARY,"1409 SOUTH MUSKOGEE AVENUE, SUITE 2",TAHLEQUAH,OK,74464,9187089408,214,80,214 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377694,RAINBOW HOME HEALTH,PROPRIETARY,1425 LINCOLN ROAD STE A2,IDABEL,OK,74745,5802862975,209,80,209 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377754,A PATH OF CARE HOME HEALTH,PROPRIETARY,601 HWY 70 NORTH,KINGSTON,OK,73439,5805640000,207,80,207 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,387037,GRANDE RONDE HOSPITAL HOME CARE SERVICES,NON-PROFIT,909 ADAMS AVENUE,LA GRANDE,OR,97850,5419632273,215,80,215 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,387158,ALECA HOME HEALTH,PROPRIETARY,"1220 20TH STREET SE, SUITE 310",SALEM,OR,97302,5039542197,205,80,205 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,387316,"HOME HEALTH OF NORTHWEST, LLC",-,55930 BLUE EAGLE ROAD,BEND,OR,97707,5416402518,215,80,215 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,397294,"NEW ST. BARNABAS MEDICAL CENTER, INC.",NON-PROFIT,5830 MERIDIAN ROAD,GIBSONIA,PA,15044,7244445502,211,80,211 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447240,BALLAD HEALTH HOMECARE,NON-PROFIT,509 MED TECH PARKWAY SUITE 200,JOHNSON CITY,TN,37604,4234316146,692,80,692 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447449,NHC HOMECARE ATHENS,PROPRIETARY,584 S. CONGRESS PKWY,ATHENS,TN,37303,4237454246,205,80,205 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447551,SUNCREST HOME HEALTH,PROPRIETARY,"4922 LACOLLINA WAY, STE 201",OOLTEWAH,TN,37363,4232387878,695,80,695 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,457924,GENERATIONS HOME HEALTH,PROPRIETARY,1290 SOUTH WILLIS SUITE 209,ABILENE,TX,79605,3256905913,691,80,691 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,457984,SHALEM HOME HEALTH CARE INC,PROPRIETARY,2611 N BELTLINE ROAD SUITE #127,SUNNYVALE,TX,75182,9722904994,206,80,206 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,458032,IPH HOME HEALTH CARE INC,PROPRIETARY,1100 E. JASMINE AVE. STE. 203,MCALLEN,TX,78501,9569710224,212,80,212 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,458380,HOME HEALTH CARE NETWORK,PROPRIETARY,4600 HIGHWAY 6 N STE 103,HOUSTON,TX,77084,7137838049,215,80,215 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,677604,PARKVIEW HOSPITAL HOME HEALTH AGENCY,PROPRIETARY,901 S SWEETWATER,WHEELER,TX,79096,8068261370,204,80,204 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,677686,JEFFERSON COUNTY HOME HEALTH CARE INC,PROPRIETARY,2670 LAUREL STREET,BEAUMONT,TX,77702,4098359909,205,80,205 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,679052,MAIN STREET HOMECARE,PROPRIETARY,450 WEST MAIN STREET,AZLE,TX,76020,8174447992,214,80,214 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,679298,"TEXAS HEALTHCARE SOLUTIONS, INC.",PROPRIETARY,7551 CALLAGHAN RD STE 201,SAN ANTONIO,TX,78229,2108775222,214,80,214 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,679491,AMISTAD HOME HEALTH INC,PROPRIETARY,"6999 MCPHERSON RD, STE 322",LAREDO,TX,78041,9567290949,213,80,213 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,679603,SOUTHERN LONE STAR HEALTHCARE & HOSPICE,PROPRIETARY,8313 SOUTHWEST FWY STE 106,HOUSTON,TX,77074,7134848132,206,80,206 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,679773,BENEVOLENT CARE HEALTH SERVICES INC,PROPRIETARY,950 ECHO LANE SUITE 2067,HOUSTON,TX,77024,2813422273,689,80,689 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747044,ST MARTIN HEALTHCARE SERVICES LLC,PROPRIETARY,10015 N. ELDRIDGE PKWY STE. E- 109,HOUSTON,TX,77065,7137715553,206,80,206 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747296,"FRIENDLY CARE HOME HEALTH SERVICES, LLC",PROPRIETARY,"1812 COMMERCE DRIVE, SUITE 1",LAREDO,TX,78041,9567247100,212,80,212 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747358,MERIT HOME HEALTHCARE INC,PROPRIETARY,1919 S SHILOH ROAD SUITE 525,GARLAND,TX,75042,2145754645,204,80,204 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747442,GIFTED HEALTHCARE INC,PROPRIETARY,811 S CENTRAL EXPRESSWAY STE 229,RICHARDSON,TX,75080,9722387191,214,80,214 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747473,ASPIRA HOME HEALTH,PROPRIETARY,"5583 DAVIS BLVD, STE 300",NORTH RICHLAND HILLS,TX,76180,8174318528,205,80,205 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747563,"FAMCARE HOME HEALTH SERVICES, INC.",PROPRIETARY,25114 ROCKY HILLS LANE,RICHMOND,TX,77406,8324516162,206,80,206 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747804,A NEWDAY HOMEHEALTH INC,PROPRIETARY,17330 PRESTON RD. STE 150A-L,DALLAS,TX,75252,9725375195,207,80,207 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747851,NORTH TEXAS HOME HEALTH CARE INC,PROPRIETARY,2109 W SPRING CREEK PKWY SUITE # 300B,PLANO,TX,75023,9726124800,691,80,691 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747958,ALIGN HOME HEALTH LLC,PROPRIETARY,1601 MURCHISON DR,EL PASO,TX,79902,9153074311,205,80,205 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,748010,FLOR DE LA FE HOME HEALTH LLC,PROPRIETARY,4804 BEAVER POND DR,BROWNSVILLE,TX,78520,9564668862,209,80,209 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,748031,HEARTS THAT CARE HOME CARE AGENCY LLC,PROPRIETARY,2840 KELLER SPRING ROAD SUITE 1001 A,CARROLLTON,TX,75006,2144583103,208,80,208 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,467081,SYMBII DAVIS HOME HEALTH,PROPRIETARY,450 SOUTH 400 EAST,BOUNTIFUL,UT,84010,8012988983,206,80,206 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,467323,ICARE HOME HEALTH,PROPRIETARY,"672 WEST 400 SOUTH, SUITE 202",SPRINGVILLE,UT,84663,8012280411,693,80,693 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,497033,THE MEDICAL TEAM INC,PROPRIETARY,1896 PRESTON WHITE DRIVE,RESTON,VA,20191,7033902300,693,80,693 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,537045,CONTINUE CARE HOME HEALTH AGENCY INC,PROPRIETARY,410 MANEWAL DRIVE,CHEYENNE,WY,82009,3076324448,207,80,207 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,537063,ST JOHN'S HOME CARE,GOVERNMENT OPERATED,"555 EAST BROADWAY, STE 115",JACKSON,WY,83001,3077397465,210,80,210 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,017123,EAMC - LANIER HOME HEALTH,PROPRIETARY,1806 44TH ST.,VALLEY,AL,36854,3347561950,708,79,708 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,017180,"PROHEALTH HOME HEALTH, LLC",PROPRIETARY,"101B VILLA DRIVE, SUITE 213",DAPHNE,AL,36526,2515177556,704,79,704 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047081,MAGNOLIA HOME HEALTH AGENCY,GOVERNMENT OPERATED,103 HOSPITAL DRIVE,MAGNOLIA,AR,71753,8702353598,705,79,705 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047153,JOHNSON REGIONAL HOMECARE,NON-PROFIT,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,4797051505,192,79,192 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047167,OZARK HEALTH HOME CARE,NON-PROFIT,428 MEDICAL CENTER PARKWAY,CLINTON,AR,72031,5017457004,700,79,700 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037232,AMERICAN PREMIER HOME HEALTH CARE,PROPRIETARY,"11070 NORTH 24TH AVENUE, SUITE 100",PHOENIX,AZ,85029,6022870003,699,79,699 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037446,SANTA RITA HOME HEALTH,PROPRIETARY,"170 NORTH LA CANADA DRIVE, SUITE 10",GREEN VALLEY,AZ,85614,5208678511,194,79,194 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037808,"UNICARE HEALTHCARE, INC",PROPRIETARY,105 W 16TH ST SUITE B,YUMA,AZ,85364,9282763507,702,79,702 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,053173,"TRINITY HOME HEALTH, INC",PROPRIETARY,5170 SEPULVEDA BLVD SUITE 260,SHERMAN OAKS,CA,91403,8187790664,198,79,198 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,057470,COSMOPOLITAN HEALTHCARE INC,NON-PROFIT,"21860 BURBANK BLVD, SUITE 180",WOODLAND HILLS,CA,91367,8188883385,192,79,192 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,057567,PEC HEALTHCARE,PROPRIETARY,10507 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,7146892300,197,79,197 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,057734,"USA HOME HEALTH, INC",PROPRIETARY,"1415 E COLORADO STREET, SUITE 206",GLENDALE,CA,91205,8182445112,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058026,ETHICAL HOME HEALTH CARE,PROPRIETARY,550 NORTH EUCLID AVENUE,UPLAND,CA,91786,9099469000,202,79,202 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058027,ALL MED HOME HEALTH SRVS,PROPRIETARY,16661 VENTURA BLVD STE 503,ENCINO,CA,91436,8189862356,195,79,195 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058101,RED OAK HOME HEALTH SERVICES,PROPRIETARY,4855 SANTA MONICA BLVD SUITE 110 & 114,LOS ANGELES,CA,90029,3239069090,194,79,194 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058200,SUNRISE HOME CARE SERVICES INC,PROPRIETARY,"941 S ATLANTIC BLVD, STE 222",MONTEREY PARK,CA,91754,6262894200,197,79,197 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059001,GREATER HOME HEALTH CARE INCORPORATED,PROPRIETARY,2400 W CARSON ST SUITE 235,TORRANCE,CA,90501,3107871731,202,79,202 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059095,"QUEST HOME HEALTH, INC",PROPRIETARY,150 E OLIVE AVE SUITE 116B,BURBANK,CA,91502,8187655400,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059118,"MEDQUEST HEALTH SERVICES, INC",PROPRIETARY,23945 CALABASAS RD SUITE 107,CALABASAS,CA,91302,6263376500,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059395,"NCA HOME HEALTH CARE, INC",PROPRIETARY,4533 VAN NUYS BLVD. SUITE 202,SHERMAN OAKS,CA,91403,8184538122,697,79,697 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059432,"ARGUS HOME HEALTH, INC",PROPRIETARY,"13746 VICTORY BOULEVARD, SUITE 215",VAN NUYS,CA,91401,8187822939,199,79,199 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059452,ALPHA HOME HEALTH,PROPRIETARY,3333 CONCOURS ST BLDG #7 SUITE 7100,ONTARIO,CA,91764,9094668200,704,79,704 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059552,INLAND WELLNESS HEALTH CARE INC,PROPRIETARY,869 E FOOTHILL BLVD SUITE I-B,UPLAND,CA,91786,9095790077,199,79,199 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059617,CROSSROADS HOME HEALTH VALLEJO,PROPRIETARY,"127 HOSPITAL DRIVE, SUITE 202",VALLEJO,CA,94589,7075444003,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059661,KAMELYA HOME HEALTH INCORPORATED,PROPRIETARY,"3835 AVOCADO BLVD, SUITE 260",LA MESA,CA,91941,6193038341,708,79,708 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059728,"SINCLAIR HOME HEALTH SERVICES, INC",PROPRIETARY,"800 S VICTORY BLVD., SUITE 107",BURBANK,CA,91506,8187819800,199,79,199 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059753,SECURE HOME HEALTH CARE,PROPRIETARY,"105 W ALAMEDA AVENUE, SUITE 217",BURBANK,CA,91502,8189675040,704,79,704 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557443,INTERMED HOME CARE SERVICES,PROPRIETARY,9660 FLAIR DR SUITE 338,EL MONTE,CA,91731,6262791950,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557775,AS'LIEF HOME HEALTH,PROPRIETARY,"4138 EAGLE ROCK BLVD, SUITE B",LOS ANGELES,CA,90065,9093975688,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557796,CROSSROADS HOME HEALTH & HOSPICE,PROPRIETARY,"1109 VICENTE STREET, SUITE 103",SAN FRANCISCO,CA,94116,4156822111,704,79,704 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557799,CHARITY HOME HEALTH SERVICES,PROPRIETARY,20300 SOUTH VERMONT AVENUE #120,TORRANCE,CA,90502,3105274339,708,79,708 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559177,"NOVA VITA HOME HEALTH, INC",PROPRIETARY,"13746 VICTORY BLVD, SUITE 105",VAN NUYS,CA,91401,8182903808,703,79,703 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559208,"COLORADO HOME HEALTH CARE, INC",PROPRIETARY,"2525 EAST COLORADO BLVD, SUITE 112",PASADENA,CA,91107,6263284446,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559210,"SUNNYLAND HOME HEALTH CARE, INC",PROPRIETARY,100 FRANKLIN COURT,GLENDALE,CA,91205,3103433389,202,79,202 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559214,ALWAYS YES HOME HEALTH CARE INC,PROPRIETARY,3959 FOOTHILL BLVD. SUITE 307,LA CRESCENTA,CA,91214,8183876696,195,79,195 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559381,"WELLCARE HOME HEALTH, INC.",PROPRIETARY,16909 PARTHENIA ST SUITE 104A,NORTHRIDGE,CA,91343,8185646080,197,79,197 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559441,ENHANCE HOME HEALTH SERVICES,PROPRIETARY,6101 BOLLINGER CANYON ROAD,SAN RAMON,CA,94583,9258046551,198,79,198 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559579,"SILA-V HEALTH CARE, INC",-,"23236 LYONS AVE, SUITE 222",NEWHALL,CA,91321,6613204889,203,79,203 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559586,"AMARI HOME HEALTH CARE, INC.",-,6720 FAIR OAKS BLVD,CARMICHAEL,CA,95608,2797775570,196,79,196 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559667,"TRIPLET HOME HEALTH, INC",-,1800 BROADVIEW DRIVE SUITE 270-1,GLENDALE,CA,91208,7472760030,196,79,196 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559668,FIRST RELIABLE,-,16501 SHERMAN WAY SUITE 105,VAN NUYS,CA,91406,8188496357,202,79,202 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
