providerType,ccn,providerName,city,state,telephone,targetScore,braveQuery,candidateDomain,candidateUrl,candidateTitle,candidateDescription,discoveryStatus,discoveryError,nextStep
nursing_home,055307,"Desert Canyon Post Acute, LLC",LANCASTER,CA,6619428463,74,"""Desert Canyon Post Acute, LLC"" ""LANCASTER"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165460,Karen Acres Care Center,Urbandale,IA,5152764969,66,"""Karen Acres Care Center"" ""Urbandale"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145697,KNOX COUNTY NURSING HOME,KNOXVILLE,IL,3092892338,62,"""KNOX COUNTY NURSING HOME"" ""KNOXVILLE"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366334,"BETHANY NURSING HOME, INC",CANTON,OH,3304927171,82,"""BETHANY NURSING HOME, INC"" ""CANTON"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395936,WAYNE WOODLANDS MANOR,WAYMART,PA,5704887130,68,"""WAYNE WOODLANDS MANOR"" ""WAYMART"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676321,WINDSOR NURSING AND REHABILITATION CENTER OF CORPU,CORPUS CHRISTI,TX,3618885619,72,"""WINDSOR NURSING AND REHABILITATION CENTER OF CORPU"" ""CORPUS CHRISTI"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055338,SAGE POST ACUTE,HAYWARD,CA,5105383866,74,"""SAGE POST ACUTE"" ""HAYWARD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,16E718,Humboldt County Memorial Hospital,Humboldt,IA,5153324200,66,"""Humboldt County Memorial Hospital"" ""Humboldt"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145436,APOSTOLIC CHRISTIAN RESTMOR,MORTON,IL,3092841400,61,"""APOSTOLIC CHRISTIAN RESTMOR"" ""MORTON"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365671,WORTHINGTON CHRISTIAN VILLAGE,COLUMBUS,OH,6148466076,81,"""WORTHINGTON CHRISTIAN VILLAGE"" ""COLUMBUS"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395250,Holy Family Manor,BETHLEHEM,PA,6108655595,67,"""Holy Family Manor"" ""BETHLEHEM"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676484,Mont Belvieu Rehabilitation & Healthcare Center,Mont Belvieu,TX,8326693890,72,"""Mont Belvieu Rehabilitation & Healthcare Center"" ""Mont Belvieu"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055892,BERKELEY PINES SKILLED NURSING CENTER,BERKELEY,CA,5106496670,74,"""BERKELEY PINES SKILLED NURSING CENTER"" ""BERKELEY"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165397,Heartland Care Center,Marcus,IA,7123762500,65,"""Heartland Care Center"" ""Marcus"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,146145,"MATHER EVANSTON, THE",EVANSTON,IL,8474927500,59,"""MATHER EVANSTON, THE"" ""EVANSTON"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365947,OHMAN FAMILY LIVING AT HOLLY,NEWBURY,OH,4403388220,81,"""OHMAN FAMILY LIVING AT HOLLY"" ""NEWBURY"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395270,FOREST PARK NURSING AND REHABILITATION,CARLISLE,PA,7179607700,67,"""FOREST PARK NURSING AND REHABILITATION"" ""CARLISLE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,45E341,HIGHLAND NURSING CENTER,SAN ANTONIO,TX,2105321911,71,"""HIGHLAND NURSING CENTER"" ""SAN ANTONIO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,05A110,GRACE HOME INC.,LIVINGSTON,CA,2093942440,74,"""GRACE HOME INC."" ""LIVINGSTON"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165541,Riceville Family Care and Therapy Center,Riceville,IA,6419852606,65,"""Riceville Family Care and Therapy Center"" ""Riceville"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145680,CELEBRATE SR LIVING OF MOLINE,MOLINE,IL,3097925940,55,"""CELEBRATE SR LIVING OF MOLINE"" ""MOLINE"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366033,MOMENTOUS HEALTH AT SIDNEY,SIDNEY,OH,9374923171,81,"""MOMENTOUS HEALTH AT SIDNEY"" ""SIDNEY"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395356,"GUY AND MARY FELT MANOR, INC",EMPORIUM,PA,8144863736,67,"""GUY AND MARY FELT MANOR, INC"" ""EMPORIUM"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675534,WHEELER NURSING & REHABILITATION,WHEELER,TX,8068263505,71,"""WHEELER NURSING & REHABILITATION"" ""WHEELER"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555787,"WHITTIER NURSING AND WELLNESS CENTER, INC",WHITTIER,CA,5626935618,74,"""WHITTIER NURSING AND WELLNESS CENTER, INC"" ""WHITTIER"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165602,Prestige Care Center of Fairfield,Fairfield,IA,6414692140,65,"""Prestige Care Center of Fairfield"" ""Fairfield"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145786,LINCOLNWOOD PLACE,LINCOLNWOOD,IL,8476737166,54,"""LINCOLNWOOD PLACE"" ""LINCOLNWOOD"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366167,"ANDERSON, THE",CINCINNATI,OH,5134746200,81,"""ANDERSON, THE"" ""CINCINNATI"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395691,RIVERSTREET MANOR,WILKES-BARRE,PA,5708255611,65,"""RIVERSTREET MANOR"" ""WILKES-BARRE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,455611,OLNEY REHABILITATION AND CARE CENTER,OLNEY,TX,9405645631,70,"""OLNEY REHABILITATION AND CARE CENTER"" ""OLNEY"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555813,DEVONSHIRE OAKS NURSING CENTER,REDWOOD CITY,CA,6503669503,74,"""DEVONSHIRE OAKS NURSING CENTER"" ""REDWOOD CITY"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165603,Denver Sunset Home,Denver,IA,3199845372,65,"""Denver Sunset Home"" ""Denver"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145652,VALLEY HI NURSING HOME,WOODSTOCK,IL,8153380312,53,"""VALLEY HI NURSING HOME"" ""WOODSTOCK"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366450,JAMESTOWNE REHABILITATION,HAMILTON,OH,5137854800,81,"""JAMESTOWNE REHABILITATION"" ""HAMILTON"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395880,PHOEBE BERKS,WERNERSVILLE,PA,6106784002,65,"""PHOEBE BERKS"" ""WERNERSVILLE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675740,KNOPP NURSING & REHAB CENTER INC,FREDERICKSBURG,TX,8309978840,70,"""KNOPP NURSING & REHAB CENTER INC"" ""FREDERICKSBURG"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555932,CITRUS HEIGHTS HEALTH CENTER,COVINA,CA,6262512316,74,"""CITRUS HEIGHTS HEALTH CENTER"" ""COVINA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165438,Stacyville Community Nursing Home,Stacyville,IA,6417102215,64,"""Stacyville Community Nursing Home"" ""Stacyville"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145773,GOOD SAMARITAN HOME,QUINCY,IL,2172238717,53,"""GOOD SAMARITAN HOME"" ""QUINCY"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365147,HIGHLAND OAKS HEALTH CENTER,MCCONNELSVILLE,OH,7409623761,80,"""HIGHLAND OAKS HEALTH CENTER"" ""MCCONNELSVILLE"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395961,Philadelphia Protestant Home,PHILADELPHIA,PA,2156978000,65,"""Philadelphia Protestant Home"" ""PHILADELPHIA"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676079,Park View Nursing Care Center,Muleshoe,TX,8062727578,70,"""Park View Nursing Care Center"" ""Muleshoe"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055107,BANCROFT HEALTHCARE CENTER,SAN LEANDRO,CA,5104831680,73,"""BANCROFT HEALTHCARE CENTER"" ""SAN LEANDRO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165503,Good Neighbor Home,Manchester,IA,5639273907,64,"""Good Neighbor Home"" ""Manchester"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145974,NORWOOD CROSSING,CHICAGO,IL,7736314856,52,"""NORWOOD CROSSING"" ""CHICAGO"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365339,PARK TERRACE REHABILITATION CENTER,TOLEDO,OH,4195314465,80,"""PARK TERRACE REHABILITATION CENTER"" ""TOLEDO"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395260,Carbondale Rehabilitation and Healthcare Center,CARBONDALE,PA,5702821020,64,"""Carbondale Rehabilitation and Healthcare Center"" ""CARBONDALE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676355,Brenham Healthcare Center,Brenham,TX,9798307100,70,"""Brenham Healthcare Center"" ""Brenham"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,05A137,LAUREL PARK BEHAVIORAL HEALTH CENTER,POMONA,CA,9096221069,73,"""LAUREL PARK BEHAVIORAL HEALTH CENTER"" ""POMONA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165157,Crown Pointe Estates Care Center,Sioux Center,IA,7127228305,62,"""Crown Pointe Estates Care Center"" ""Sioux Center"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,145341,ENCORE VILLAGE,SCHAUMBURG,IL,8478845000,44,"""ENCORE VILLAGE"" ""SCHAUMBURG"" ""IL"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365746,BRENTWOOD HEALTH CARE CENTER,SAGAMORE HILLS,OH,3304682273,80,"""BRENTWOOD HEALTH CARE CENTER"" ""SAGAMORE HILLS"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395462,BROOKMONT HEALTHCARE AND REHABILITATION CENTER,EFFORT,PA,6106814070,64,"""BROOKMONT HEALTHCARE AND REHABILITATION CENTER"" ""EFFORT"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,455626,Oakmont Guest Care Center,Hurst,TX,8172816707,69,"""Oakmont Guest Care Center"" ""Hurst"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,05A147,Merced Behavioral Center,MERCED,CA,2097238814,73,"""Merced Behavioral Center"" ""MERCED"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165537,Hiawatha Care Center,Hiawatha,IA,3193788583,62,"""Hiawatha Care Center"" ""Hiawatha"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365798,COURTYARD AT SEASONS,CINCINNATI,OH,5139847274,80,"""COURTYARD AT SEASONS"" ""CINCINNATI"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395701,ABINGTON MANOR,Clarks Summit,PA,5705861002,64,"""ABINGTON MANOR"" ""Clarks Summit"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,45E852,CROCKETT COUNTY CARE CENTER,OZONA,TX,3253923096,69,"""CROCKETT COUNTY CARE CENTER"" ""OZONA"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555117,SKYLINE HEALTHCARE CENTER - LA,LOS ANGELES,CA,3236651185,73,"""SKYLINE HEALTHCARE CENTER - LA"" ""LOS ANGELES"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165424,Bethany Life,Story City,IA,5157334325,54,"""Bethany Life"" ""Story City"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365911,WINCHESTER TERRACE,MANSFIELD,OH,4197564747,80,"""WINCHESTER TERRACE"" ""MANSFIELD"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395475,HOMELAND CENTER,HARRISBURG,PA,7172217900,62,"""HOMELAND CENTER"" ""HARRISBURG"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675021,ELECTRA HEALTHCARE CENTER,ELECTRA,TX,9404952184,69,"""ELECTRA HEALTHCARE CENTER"" ""ELECTRA"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555854,Mesa Glen Care Center,GLENDORA,CA,6269636091,73,"""Mesa Glen Care Center"" ""GLENDORA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165465,Newaldaya Lifescapes,Cedar Falls,IA,3192680401,53,"""Newaldaya Lifescapes"" ""Cedar Falls"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366355,SINGLETON HEALTH CARE CENTER,CLEVELAND,OH,2162318467,80,"""SINGLETON HEALTH CARE CENTER"" ""CLEVELAND"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395786,PLEASANT VIEW COMMUNITIES,MANHEIM,PA,7176652445,62,"""PLEASANT VIEW COMMUNITIES"" ""MANHEIM"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675533,SAGE PARK AUSTIN,AUSTIN,TX,5124188822,69,"""SAGE PARK AUSTIN"" ""AUSTIN"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055013,EISENBERG VILLAGE,RESEDA,CA,8187743000,72,"""EISENBERG VILLAGE"" ""RESEDA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165612,Trinity Center at Luther Park,Des Moines,IA,5152625639,53,"""Trinity Center at Luther Park"" ""Des Moines"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365462,BRIDGETOWN NURSING AND REHABILITATION CENTRE,CHEVIOT,OH,5135988000,79,"""BRIDGETOWN NURSING AND REHABILITATION CENTRE"" ""CHEVIOT"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395908,"BRADFORD ECUMENICAL HOME, INC",BRADFORD,PA,8143685648,62,"""BRADFORD ECUMENICAL HOME, INC"" ""BRADFORD"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676141,Matlock Place Health & Rehabilitation Center,Arlington,TX,8174662511,69,"""Matlock Place Health & Rehabilitation Center"" ""Arlington"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,056218,BELL CONVALESCENT HOSPITAL,BELL,CA,3235602045,72,"""BELL CONVALESCENT HOSPITAL"" ""BELL"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165557,Deerfield Health Care Center,Urbandale,IA,5153316900,45,"""Deerfield Health Care Center"" ""Urbandale"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366249,Sunnyslope Nursing Home,BOWERSTON,OH,7402698001,79,"""Sunnyslope Nursing Home"" ""BOWERSTON"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395619,"ROLLING FIELDS, INC",CONNEAUTVILLE,PA,8145872012,61,"""ROLLING FIELDS, INC"" ""CONNEAUTVILLE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675542,Sage Park San Antonio,SAN ANTONIO,TX,2109301040,68,"""Sage Park San Antonio"" ""SAN ANTONIO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,056463,EMMANUEL POST ACUTE CARE - HAYWARD,HAYWARD,CA,5107821845,72,"""EMMANUEL POST ACUTE CARE - HAYWARD"" ""HAYWARD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165235,Lenox Care Center,Lenox,IA,6413332226,43,"""Lenox Care Center"" ""Lenox"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366273,The Enclave at Cambridge,CAMBRIDGE,OH,7404394401,79,"""The Enclave at Cambridge"" ""CAMBRIDGE"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395964,SHIPPENSBURG REHABILITATION AND HEALTH CARE CENTER,SHIPPENSBURG,PA,7175308300,61,"""SHIPPENSBURG REHABILITATION AND HEALTH CARE CENTER"" ""SHIPPENSBURG"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676003,Azle Manor Health Care and Rehabilitation,Azle,TX,8174442536,68,"""Azle Manor Health Care and Rehabilitation"" ""Azle"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,05A263,RIVERSIDE BEHAVIORAL HEALTHCARE CENTER,RIVERSIDE,CA,9516847701,72,"""RIVERSIDE BEHAVIORAL HEALTHCARE CENTER"" ""RIVERSIDE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,165291,"Friendship Haven, Inc",Fort Dodge,IA,5155732121,38,"""Friendship Haven, Inc"" ""Fort Dodge"" ""IA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366280,ST LUKE LUTHERAN COMMUNITY-PORTAGE LAKES,AKRON,OH,3306443914,79,"""ST LUKE LUTHERAN COMMUNITY-PORTAGE LAKES"" ""AKRON"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395016,HANOVER HALL FOR NURSING AND REHABILITATION,HANOVER,PA,7176378937,60,"""HANOVER HALL FOR NURSING AND REHABILITATION"" ""HANOVER"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675826,SUNSET HOME,CLIFTON,TX,2546758637,67,"""SUNSET HOME"" ""CLIFTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555338,BRIGHTON CARE CENTER,PASADENA,CA,6267989125,72,"""BRIGHTON CARE CENTER"" ""PASADENA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365796,WESTPARK HEALTHCARE CAMPUS,CLEVELAND,OH,2162527555,78,"""WESTPARK HEALTHCARE CAMPUS"" ""CLEVELAND"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395206,SARAH REED SENIOR LIVING,ERIE,PA,8148782600,60,"""SARAH REED SENIOR LIVING"" ""ERIE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676020,MENARD MANOR,MENARD,TX,3253964515,67,"""MENARD MANOR"" ""MENARD"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555658,RIVER WALK CARE CENTER,PORTERVILLE,CA,5597821509,72,"""RIVER WALK CARE CENTER"" ""PORTERVILLE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366216,MASON HEALTH CARE CENTER,MASON,OH,5133982881,78,"""MASON HEALTH CARE CENTER"" ""MASON"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395001,PASSAVANT RETIREMENT AND HEALT,ZELIENOPLE,PA,7244525400,59,"""PASSAVANT RETIREMENT AND HEALT"" ""ZELIENOPLE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676389,MATADOR HEALTH AND REHABILITATION CENTER,MATADOR,TX,8063471000,67,"""MATADOR HEALTH AND REHABILITATION CENTER"" ""MATADOR"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055466,THE SEQUOIAS,PORTOLA VALLEY,CA,6508511501,71,"""THE SEQUOIAS"" ""PORTOLA VALLEY"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366284,AMHERST MEADOWS SKILLED NURSING AND REHAB,MASSILLON,OH,3308308500,78,"""AMHERST MEADOWS SKILLED NURSING AND REHAB"" ""MASSILLON"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395283,OAK GLEN HEALTHCARE AND REHABILITATION CENTER,LEWISBURG,PA,5705242271,59,"""OAK GLEN HEALTHCARE AND REHABILITATION CENTER"" ""LEWISBURG"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,45E761,MCCAMEY CONVALESCENT CENTER,MCCAMEY,TX,4326528628,66,"""MCCAMEY CONVALESCENT CENTER"" ""MCCAMEY"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055862,GOLDEN ROSE CARE CENTER,PASADENA,CA,6267972120,71,"""GOLDEN ROSE CARE CENTER"" ""PASADENA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366449,PARK VILLAGE HC NP LLC,NEW PHILADELPHIA,OH,3303644436,78,"""PARK VILLAGE HC NP LLC"" ""NEW PHILADELPHIA"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395023,PHOEBE RICHLAND HCC,RICHLANDTOWN,PA,2673714512,57,"""PHOEBE RICHLAND HCC"" ""RICHLANDTOWN"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675554,Grace Care Center of Nocona,Nocona,TX,9408253288,66,"""Grace Care Center of Nocona"" ""Nocona"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,05A264,VISTA PACIFICA CENTER,JURUPA VALLEY,CA,9516824833,71,"""VISTA PACIFICA CENTER"" ""JURUPA VALLEY"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365071,BEACHWOOD POINTE CARE CENTER,BEACHWOOD,OH,2164641000,77,"""BEACHWOOD POINTE CARE CENTER"" ""BEACHWOOD"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395480,Mahoning Operating LLC,LEHIGHTON,PA,5703865522,57,"""Mahoning Operating LLC"" ""LEHIGHTON"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675717,San Rafael Nursing and Rehabiliation,Corpus Chrisit,TX,3618539981,66,"""San Rafael Nursing and Rehabiliation"" ""Corpus Chrisit"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555578,HOLIDAY MANOR CARE CENTER,CANOGA PARK,CA,8183419800,71,"""HOLIDAY MANOR CARE CENTER"" ""CANOGA PARK"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365445,BEECHWOOD HOME FOR INCURABLES,CINCINNATI,OH,5133219294,77,"""BEECHWOOD HOME FOR INCURABLES"" ""CINCINNATI"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395715,WESLEY  ENHANCED LIVING AT STAPELEY,PHILADELPHIA,PA,2158440700,57,"""WESLEY  ENHANCED LIVING AT STAPELEY"" ""PHILADELPHIA"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675880,Sterling Nursing and Rehab,STERLING CITY,TX,3253782134,66,"""Sterling Nursing and Rehab"" ""STERLING CITY"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555878,"GRANITE HILLS HEALTHCARE & WELLNESS CENTRE, LLC",EL CAJON,CA,6194471020,71,"""GRANITE HILLS HEALTHCARE & WELLNESS CENTRE, LLC"" ""EL CAJON"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366306,VALLEY OAKS CARE CENTER,EAST LIVERPOOL,OH,3303855001,77,"""VALLEY OAKS CARE CENTER"" ""EAST LIVERPOOL"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395344,EDENBROOK OF GREENWOOD HILL,POTTSVILLE,PA,5706229582,56,"""EDENBROOK OF GREENWOOD HILL"" ""POTTSVILLE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,676423,THE HALLMARK,HOUSTON,TX,7136226633,66,"""THE HALLMARK"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,555905,"SERENETHOS CARE CENTER, LLC",HAYWARD,CA,5105374844,71,"""SERENETHOS CARE CENTER, LLC"" ""HAYWARD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,366359,LARCHWOOD CARE,CLEVELAND,OH,2169416100,77,"""LARCHWOOD CARE"" ""CLEVELAND"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,395357,Ellen Memorial Rehabilitation and Healthcare Cente,HONESDALE,PA,5702535690,55,"""Ellen Memorial Rehabilitation and Healthcare Cente"" ""HONESDALE"" ""PA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,675999,ST JAMES HOUSE OF BAYTOWN,BAYTOWN,TX,2814251200,65,"""ST JAMES HOUSE OF BAYTOWN"" ""BAYTOWN"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,055255,CORONA HEALTH CARE CENTER,CORONA,CA,9517350252,70,"""CORONA HEALTH CARE CENTER"" ""CORONA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
nursing_home,365279,MERIT HOUSE LLC,TOLEDO,OH,4194785131,76,"""MERIT HOUSE LLC"" ""TOLEDO"" ""OH"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
