providerType,ccn,providerName,city,state,telephone,targetScore,braveQuery,candidateDomain,candidateUrl,candidateTitle,candidateDescription,discoveryStatus,discoveryError,nextStep,reviewedDomain,domainResultReuseCount,providerTokenMatchesInDomain,localReviewStatus,localReviewReason
home_health,248085,NIGHTINGALE HOME HEALTHCARE,MINNETONKA,MN,7635453131,72,"Find the official website of NIGHTINGALE HOME HEALTHCARE, a healthcare provider in MINNETONKA, MN. Exclude directories, reviews, government listings, job boards, and social media.",homecareatlas.com,https://homecareatlas.com/mn/minnetonka/agency/nightingale-home-healthcare/,Homecareatlas,"Nightingale Home Healthcare is a home care agency based in Minnetonka, Minnesota.
Minneapolis-St. Paul, MN",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,homecareatlas.com,75,,rejected_reused_domain,The same domain was returned for 75 providers; it is not a provider-specific SME domain.
home_health,267037,PIKE COUNTY HEALTH DEPT/HOME HEALTH & HOSPICE,BOWLING GREEN,MO,5733242111,76,"Find the official website of PIKE COUNTY HEALTH DEPT/HOME HEALTH & HOSPICE, a healthcare provider in BOWLING GREEN, MO. Exclude directories, reviews, government listings, job boards, and social media.",seniorresource.com,https://www.seniorresource.com/location/missouri/bowling-green-3/,"Senior Housing and Retirement Resources in Bowling Green, MO","Bowling Green, Missouri Senior Housing, Adult Care, and Estate Planning Resources About Bowling Green, Missouri Bowling Green, a city located in the state of Missouri (MO), is home to a population of approximately 4,149 people. Bowling Green boasts a median age of 36.1, with around 23.5% of its residents aged 60 or above. 7.8% of the population identifies as US Veterans. 23.2% of Bowling Green residents are disabled. The city has an average household income of $44,338, while the unemployment rate stands at 8.1%, and around 19.8% of the population is considered to be living below the poverty level. In terms of housing, the average home value in Bowling Green is $106,844, with a monthly rent averaging $727. Senior Resources in Bowling Green, Missouri Adult Day CareHome CareNursing HomesHospice Care Bowling Green, Missouri Adult Day Care Country View Nursing Facility 2106 W Main St Bowling Green, Missouri 63334 More Adult Day CareClick here to see all 1 Adult Day Care listings in Bowling Green, MOBowling Green, Missouri Home Care Pike County Health Dept/home Health & Hospice 1 Health Care Place Bowling Green, Missouri 63334 More Home CareClick here to see all 1 Home Care listings in Bowling Green, MOBowling Green, Missouri Nursing Homes Moore-pike Nursing Home 17105 Highway Nn Bowling Green, Missouri 63334 More Nursing HomesClick here to see all 1 Nursing Homes listings in Bowling Green, MOBowling Green, Missouri Hospice Care Pike County Health Department, Home Health & Hospi 1
Green, MOBowling Green, Missouri Hospice Care Pike County Health Department, Home Health & Hospi 1 Health Care Place Bowling Green, Missouri 00000 More Hospice CareClick here to see all 1 Hospice Care listings in Bowling Green, MO Get weekly tips on housing, retirement living, senior care, and more sent right to your inbox. Popular Articles About Bowling Green and Missouri",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,seniorresource.com,15,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,347055,CAREPARTNERS HOME CARE & HOSPICE,FRANKLIN,NC,-,71,"Find the official website of CAREPARTNERS HOME CARE & HOSPICE, a healthcare provider in FRANKLIN, NC. Exclude directories, reviews, government listings, job boards, and social media.",healthcarecomps.com,https://healthcarecomps.com/home-health/nc/347055/,CAREPARTNERS HOME CARE & HOSPICE - FRANKLIN Home Health,"CAREPARTNERS HOME CARE &amp; HOSPICE is a Non - Profit Private, Medicare Certified, home health care agency located in FRANKLIN, NC. This agency has been certified to participate in Medicare programs since October 31, 1973 and given a rating of 3.0 stars.
CAREPARTNERS HOME CARE & HOSPICE is a Non - Profit Private, Medicare Certified, home health care agency located in FRANKLIN, NC. This agency has been certified to participate in Medicare programs since October 31, 1973 and given a rating of 3.0 stars.
List of services offered at CAREPARTNERS HOME CARE & HOSPICE in FRANKLIN, NC.
Locations serviced by CAREPARTNERS HOME CARE & HOSPICE.
In 2016, CAREPARTNERS HOME CARE & HOSPICE charged a total of $1,349,215 to Medicare for a total of 458 (non-LUPA) home health episodes provided to 366 Medicare beneficiaries.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcarecomps.com,168,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,327187,"HARMONY HOME HEALTH SERVICES, LLC",ALBUQUERQUE,NM,5058282273,72,"Find the official website of HARMONY HOME HEALTH SERVICES, LLC, a healthcare provider in ALBUQUERQUE, NM. Exclude directories, reviews, government listings, job boards, and social media.",agingcare.com,https://www.agingcare.com/local/harmony-home-health-services-llc-albuquerque-home-care-nm,"Harmony Home Health Services, LLC - Albuquerque, NM | AgingCare.com","Harmony Home Health Services, LLC is a home care provider that services Albuquerque, NM 87109. Home care services allow seniors to remain safely in their own home while receiving medical care or assistance with personal care and other daily tasks.
Harmony Home Health Services, LLC is a home care provider that services Albuquerque, NM 87109. Home care services allow seniors to remain safely in their own home while receiving medical care or assistance with personal care and other daily tasks.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,agingcare.com,204,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,297194,SAINT DOMINIC HOME HEALTH CARE INC,NORTH LAS VEGAS,NV,7024739594,90,"Find the official website of SAINT DOMINIC HOME HEALTH CARE INC, a healthcare provider in NORTH LAS VEGAS, NV. Exclude directories, reviews, government listings, job boards, and social media.",carehomecare.careinhomes.com,https://carehomecare.careinhomes.com/North-Las-Vegas-NV/saint-dominic-home-health-care-inc,"SAINT DOMINIC HOME HEALTH CARE INC In North Las Vegas, NV","SAINT DOMINIC HOME HEALTH CARE INC provides quality home care in North Las Vegas, NV for seniors looking for care.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,careinhomes.com,179,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,337256,HEALTH SERVICES OF NORTHERN NEW YORK INC CHHA,POTSDAM,NY,3152654065,29,"Find the official website of HEALTH SERVICES OF NORTHERN NEW YORK INC CHHA, a healthcare provider in POTSDAM, NY. Exclude directories, reviews, government listings, job boards, and social media.",hamistergroup.com,https://www.hamistergroup.com/businesses/health-services-of-northern-new-york/,Health Services of Northern New York - Hamister Group,"Health Services of Northern New York is is a Certified Home Healthcare Agency (CHHA) located at 56 Market Street in Potsdam, NY.
Health Services of Northern New York is located at 56 Market Street in Potsdam, NY. Health Services of Northern New York, Inc. is a Certified Home Health Agency (CHHA) servicing Potsdam, Canton, Ogdensburg, Massena, Gouverneur, and surrounding areas of St. Lawrence County.
We complete a thorough screening process including: fingerprinting, criminal background checks, license checks, and personal and professional reference checks.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,hamistergroup.com,1,,needs_manual_domain_research,The saved result is not sufficient to prove ownership of this domain.
home_health,369129,COMMUNITY HEALTH NETWORK LTD,WOOSTER,OH,3308329582,90,"Find the official website of COMMUNITY HEALTH NETWORK LTD, a healthcare provider in WOOSTER, OH. Exclude directories, reviews, government listings, job boards, and social media.",bbb.org,https://www.bbb.org/us/oh/wooster/profile/nursing-home/community-health-network-ltd-0272-235858519,Community Health Network LTD | BBB Business Profile | Better Business Bureau,"Not BBB Accredited. Nursing Home in Wooster, OH. See BBB rating, reviews, complaints, and more.
Community Health Network LTD · 2200 Benden Dr · Wooster, OH 44691-2569View Service Area · To become accredited, a business must agree to BBB Standards for Trust and pass BBB's vetting process.Why choose a BBB Accredited Business? A+More InformationHow are BBB ratings calculated?",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,bbb.org,2,,needs_manual_domain_research,The saved result is not sufficient to prove ownership of this domain.
home_health,377468,OKLAHOMA HEALTHCARE SOLUTIONS I,KETCHUM,OK,9187824449,91,"Find the official website of OKLAHOMA HEALTHCARE SOLUTIONS I, a healthcare provider in KETCHUM, OK. Exclude directories, reviews, government listings, job boards, and social media.",agingcare.com,https://www.agingcare.com/local/oklahoma-healthcare-solutions-i-ketchum-home-care-ok,"Oklahoma Healthcare Solutions I - Ketchum, OK | AgingCare.com","Oklahoma Healthcare Solutions I is a home care provider that services Ketchum, OK 74349. Home care services allow seniors to remain safely in their own home while receiving medical care or assistance with personal care and other daily tasks.
Oklahoma Healthcare Solutions I is a home care provider that services Ketchum, OK 74349. Home care services allow seniors to remain safely in their own home while receiving medical care or assistance with personal care and other daily tasks.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,agingcare.com,204,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,398192,PERSONAL HOME HEALTHCARE AND HOSPICE,BLAKELY,PA,5703423314,85,"Find the official website of PERSONAL HOME HEALTHCARE AND HOSPICE, a healthcare provider in BLAKELY, PA. Exclude directories, reviews, government listings, job boards, and social media.",personalhhc.com,https://personalhhc.com/about-us/,"Home Caretaker in Blakely, PA | Personal Home Healthcare and Hospice","# Why Choose Personal Home Healthcare and Hospice?  
Personal Home Healthcare and Hospice is dedicated to providing compassionate and personalized care for patients across Blakely, PA. We have coverage in each county to ensure our clinical staff is always accessible for those who need us.  
Our home caretakers and team are available 24/7, 365 days a year, as a dedication to our patient’s needs and healing. With a 5-star Medicare rating and exceptionally trained staff, we make sure we are available when you need us and provide the highest level of care.",candidate_found,,"Fetch this domain and audit careers pages: >=5 detailed job URLs with IDs, no ATS, no JobPosting.",personalhhc.com,1,personal,plausible_official_domain,Domain contains provider-specific token(s): personal. Ownership still requires a page-level check.
home_health,447425,ADORATION HOME HEALTH NASHVILLE SOUTH,COOKEVILLE,TN,6158354445,62,"Find the official website of ADORATION HOME HEALTH NASHVILLE SOUTH, a healthcare provider in COOKEVILLE, TN. Exclude directories, reviews, government listings, job boards, and social media.",healthcare4ppl.com,https://www.healthcare4ppl.com/home-health/tennessee/brentwood/adoration-home-health-nashville-south-447425.html,Adoration Home Health Nashville South -a Home Health Agency in Brentwood TN,"Adoration Home Health Nashville ... of life. Adoration Home Health Nashville South is located at 750 Old Hickory Blvd, Suite 1-210, Brentwood, TN 37027 and can be contacted via phone number (615) 835-4445....
Adoration Home Health Nashville South was recognized and certified in Jul 25th, 1984 by Centers for Medicare & Medicaid Services (CMS) as one of the modern home-health care agencies which are scientifically measured and assessed to have high-quality home-health care services for promoting health and improving the quality of life. Adoration Home Health Nashville South is located at 750 Old Hickory Blvd, Suite 1-210, Brentwood, TN 37027 and can be contacted via phone number (615) 835-4445.
Provider Name: Adoration Home Health Nashville South · Address: 750 Old Hickory Blvd, Suite 1-210, Brentwood, TN 37027",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcare4ppl.com,65,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,679009,LIFESPRING HOME CARE,FORT WORTH,TX,8172496800,98,"Find the official website of LIFESPRING HOME CARE, a healthcare provider in FORT WORTH, TX. Exclude directories, reviews, government listings, job boards, and social media.",agingcare.com,https://www.agingcare.com/local/lifespring-home-care-of-fort-worth-tx-fort-worth-in-home-care-tx,"LifeSpring Home Care of Fort Worth, TX - Fort Worth, TX | AgingCare.com","LifeSpring Home Care of Fort Worth, TX is a home care provider that services Fort Worth, TX 76108. Home care services allow seniors to remain safely in their own home while receiving medical care or assistance with personal care and other daily tasks.
LifeSpring Home Care of Fort Worth, TX is a home care provider that services Fort Worth, TX 76108. Home care services allow seniors to remain safely in their own home while receiving medical care or assistance with personal care and other daily tasks.
By proceeding, I agree that I understand the following disclosures: I. How We Work in Washington. Based on your preferences, we provide you with information about one or more of our contracted senior living providers (""Participating Communities"") and provide your Senior Living Care Information to Participating Communities.
The Participating Communities may contact you directly regarding their services. APFM does not endorse or recommend any provider. It is your sole responsibility to select the appropriate care for yourself or your loved one. We work with both you and the Participating Communities in your search.
We do not permit our Advisors to have an ownership interest in Participating Communities. II. How We Are Paid. We do not charge you any fee – we are paid by the Participating Communities. Some Participating Communities pay us a percentage of the first month's standard rate for the rent and care services you select.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,agingcare.com,204,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,467361,SUMMIT HOME HEALTH ST. GEORGE,ST. GEORGE,UT,4353594599,74,"Find the official website of SUMMIT HOME HEALTH ST. GEORGE, a healthcare provider in ST. GEORGE, UT. Exclude directories, reviews, government listings, job boards, and social media.",zoominfo.com,https://www.zoominfo.com/c/summit-home-health--hospice/347381620,"Summit Home Health & Hospice - Overview, News & Similar companies | ZoomInfo.com","View Summit Home Health &amp; Hospice (www.summithomehealth.com) location in Utah, United States , revenue, industry and description. Find related and similar companies as well as employees by title and much more.
Summit Home Health & Hospice's headquarters are located at 736 S 900 E Ste 202, Saint George, Utah, 84790, United States · Sign Up for FreeTo access detailed company insights · What is Summit Home Health & Hospice's phone number? Summit Home Health & Hospice's phone number is (801) 542-7150 · What is Summit Home Health & Hospice's official website?
Summit Home Health & Hospice is planning to move offices in December 2024. The move will impact approximately 10 employees at the existing office located at 5882 S 900 East, Suite 101, Salt Lake City, UT.
Find out what Summit Home Health & Hospice is actively searching across the web. ... Signal ScoreiSignal Score indicates how big the spike is compared to a company's historical baseline for consuming content. ... Free credits every month! Get started for free!
Summit Home Health & Hospice is drawing exceptional interest within the Healthcare Services industry, suggesting notable developments or strong market momentum, learn more about Summit Home Health & Hospice.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,zoominfo.com,71,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,497700,"TRISTATE QUALITY CARE, CORP",ALEXANDRIA,VA,7036601366,85,"Find the official website of TRISTATE QUALITY CARE, CORP, a healthcare provider in ALEXANDRIA, VA. Exclude directories, reviews, government listings, job boards, and social media.",specialneeds.com,https://www.specialneeds.com/directory/care/in-home-therapy/tristate-quality-care-corp/,"Tristate Quality Care, Corp | In-Home Therapy | SpecialNeeds.com","Tristate Quality Care, Corp is a licensed home health agency in Alexandria, VA specializing in PT, OT, Speech Pathology, and nursing care.
Tristate Quality Care, Corp is a licensed home health agency based in Alexandria, VA, providing essential therapeutic and clinical services directly in the home
Tristate Quality Care, Corp is a licensed home health agency in Alexandria, VA specializing in PT, OT, Speech Pathology, and nursing care.
As a Medicare-certified provider since 2013, Tristate Quality Care, Corp maintains professional standards in delivering home-based healthcare.
Home › Directory › Care › Tristate Quality Care, Corp",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,specialneeds.com,43,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,017088,FAYETTE MEDICAL CENTER HOMECARE,FAYETTE,AL,2059325961,65,"Find the official website of FAYETTE MEDICAL CENTER HOMECARE, a healthcare provider in FAYETTE, AL. Exclude directories, reviews, government listings, job boards, and social media.",healthcarecomps.com,https://healthcarecomps.com/home-health/fl/107233/,FAYETTE MEDICAL CENTER HOMECARE - FAYETTE Home Health,"FAYETTE MEDICAL CENTER HOMECARE is a *Proprietary,* *Medicare Certified*, home health care agency located in FAYETTE, AL. This agency has been certified to participate in Medicare programs since December 18, 1991 and given a rating of **5.0 stars**. A rating if 4-5 stars would mean the agency performed better than others regarding care practices and outcome.  
Updated: 01/25/2020 — See below for more information on **FAYETTE MEDICAL CENTER HOMECARE**, including the services they offer, quality of care and patient experience.  
1 Home health agencies can be run by private for-profit corporations, non-profit corporations, religious affiliated organizations or government entities. The type of ownership may affect agency resources and how services are organized. Quality can vary in home health agencies within each of the different types of ownership.  
2 Agencies that are Medicare Certified are able to participate in Medicare related programs.  
List of services offered at FAYETTE MEDICAL CENTER HOMECARE in FAYETTE, AL.  
Care given or supervised by registered nurses. Nurses provide direct care; manage, observe, and evaluate a patient’s care; and teach the patient and his or her family caregiver.  
Treatment of injury and disease by mechanical means, like heat, light, exercise, and massage.  
Services given to help you return to usual activities (like bathing, preparing meals, and housekeeping) after illness either on an inpatient or outpatient basis.
This is the study of communication problems. Speech therapists assist with problems involving speech, language, and swallowing. Communication problems can be present at birth or develop after an injury or illness, like a stroke.  
Services to help you with social and emotional concerns related to your illness. This might include counseling or help in finding resources in your community.  
Part time or intermittent services to help you with your daily living activities.  
Locations serviced by FAYETTE MEDICAL CENTER HOMECARE.  
In 2016, [FAYETTE MEDICAL CENTER HOMECARE](https://healthcarecomps.com/home-health/al/017088/) charged a total of $4,025,419 to Medicare for a total of 706 (non-LUPA) home health episodes provided to 334 Medicare beneficiaries.  
*The report covers only calendar year 2016.*  
| Atrial Fibrillation | 19% | Alzheimer's | 31% |
|---|---|---|---|
| Asthma | 46% | Cancer | 19% |
| Congestive Heart Failure | 52% | Chronic Kidney Disease | 56% |
| COPD | 42% | Depression | 23% |
| Diabetes | 46% | Hyperlipidemia | 64% |
| Hypertension | n/a | Ischemic Heart Disease | 58% |
| Osteoporosis | 11% | RA / OA | 71% |
| Schizophrenia | 5% | Stroke | 12% |  
Percentage of patients with these chronic conditions  
Percentage of patients with these chronic conditions Atrial Fibrillation 19% Alzheimer's 31% Asthma 46% Cancer  
| Total non-LUPA Episodes | 706 |
|---|---|
| Total LUPA Episodes | 61 |
| Skilled Nursing Visits | 8.1 |
| Physical Therapy Visits | 4.6 |
| Total LUPA Episodes | 61 |
| Skilled Nursing Visits | 8.1 |
| Physical Therapy Visits | 4.6 |
| Occupational Therapy | 4.1 |
| Speech Therapy | 0.2 |
| Home Health Aide | 0.7 |
| Medical-Social Visits | 0.0 |  
Average Number of Visits, per episode  
Average Number of Visits, per episode Total non- LUPA Episodes 706 Total LUPA Episodes 61 Skilled Nursing Visits 8.1 Physical Therapy Visits 4.6  
| Medicare Beneficiaries | 334 |
|---|---|
| Average Age | 78 |
| Male | 140 |
| Female | 194 |
| White | 291 |
| Black | 41 |
| Asian | 0 |
| Hispanic | n/a |
| Other | n/a |  
Demographics  
Demographics Medicare Beneficiaries 334 Average Age 78 Male 140 Female 194",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcarecomps.com,168,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,047109,ACMC FAMILY HOME HEALTH,CROSSETT,AR,8703645555,59,"Find the official website of ACMC FAMILY HOME HEALTH, a healthcare provider in CROSSETT, AR. Exclude directories, reviews, government listings, job boards, and social media.",careinhomes.com,https://www.careinhomes.com/Crossett-AR/acmc-family-home-health--2,"ACMC FAMILY HOME HEALTH In Crossett, AR","ACMC FAMILY HOME HEALTH provides quality home care in Crossett, AR for seniors looking for care.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,careinhomes.com,179,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,037459,"TRINITY VISITING NURSE AND HOMECARE, LLC",SIERRA VISTA,AZ,5204581536,77,"Find the official website of TRINITY VISITING NURSE AND HOMECARE, LLC, a healthcare provider in SIERRA VISTA, AZ. Exclude directories, reviews, government listings, job boards, and social media.",senior65care.com,https://senior65care.com/home-healthcare/az/trinity-visiting-nurse-and-homecare-llc/037459,"Home Health Agency | Trinity Visiting Nurse and Homecare, LLC | Arizona","Learn more about Trinity Visiting Nurse and Homecare, LLC offering home healthcare services in Arizona. Certified by Medicare. Quality rating details.
4226 Avenida Cochise, Suite 10 Sierra Vista, AZ 85635",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,senior65care.com,24,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,059079,"HEALTHY LIFE HOME CARE, INC",ENCINO,CA,8189822600,99,"Find the official website of HEALTHY LIFE HOME CARE, INC, a healthcare provider in ENCINO, CA. Exclude directories, reviews, government listings, job boards, and social media.",seniorcarefinder.com,https://seniorcarefinder.com/providers/1034/ca/encino/healthy-life-home-care-inc/home-health-care,"Healthy Life Home Care, Inc - Encino CA - Senior Care Finder","Healthy Life Home Care, Inc is located in Encino, California, and offers home health care (medicare-certified).
Healthy Life Home Care, Inc, located in Encino, CA offers home health care (medicare-certified).
These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community. Services are provided by a skilled nurse or qualified home health aid and may include medication administration, respiratory monitoring, post-surgical care or post-stroke care.
For example, a nursing home with residents that have more health problems would be expected to have more nursing staff than a nursing home where the residents need less health care. ... Medicare assigned rating based on weighted score from recent health inspections. More stars mean lower health risks. Certified nursing homes must meet standards set by the federal government to protect residents. Examples of these standards include:
The health inspection team consists of trained inspectors, including at least one registered nurse. Using the federal government’s standards, the inspection team looks at many aspects of life in the nursing home including, but not limited to: The care of residents and the processes used to give that care",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,seniorcarefinder.com,377,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,067416,CARING HEARTS II LLC,GREELEY,CO,9703781409,75,"Find the official website of CARING HEARTS II LLC, a healthcare provider in GREELEY, CO. Exclude directories, reviews, government listings, job boards, and social media.",healthcarecomps.com,https://healthcarecomps.com/home-health/co/067416/,CARING HEARTS II LLC - GREELEY Home Health,"CARING HEARTS II LLC is a Proprietary, Medicare Certified, home health care agency located in GREELEY, CO. This agency has been certified to participate in Medicare programs since July 11, 2001 and given a rating of 5.0 stars.
List of services offered at CARING HEARTS II LLC in GREELEY, CO. Care given or supervised by registered nurses. Nurses provide direct care; manage, observe, and evaluate a patient’s care; and teach the patient and his or her family caregiver.
CARING HEARTS II LLC is a Proprietary, Medicare Certified, home health care agency located in GREELEY, CO. This agency has been certified to participate in Medicare programs since July 11, 2001 and given a rating of 5.0 stars.
In 2016, CARING HEARTS II LLC charged a total of $780,278 to Medicare for a total of 252 (non-LUPA) home health episodes provided to 175 Medicare beneficiaries.
Locations serviced by CARING HEARTS II LLC.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcarecomps.com,168,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,107115,TALLAHASSEE MEMORIAL HOME HEALTH CARE,TALLAHASSEE,FL,8504211155,95,"Find the official website of TALLAHASSEE MEMORIAL HOME HEALTH CARE, a healthcare provider in TALLAHASSEE, FL. Exclude directories, reviews, government listings, job boards, and social media.",selling.com,https://www.selling.com/company/tallahassee-memorial-healthcare/278798,"Tallahassee Memorial HealthCare-Overview, Competitors &amp; Contact Info | Selling.com","#### Tallahassee Memorial HealthCare  
Company Data  
- Phone (850)-431-1155
- Address 32308, 1300 Miccosukee Rd, Tallahassee, Florida, United States
- Company size 1,001-5,000
- Company revenue $100 - 999 M  
Show More...  
Email Pattern  
Find any email in seconds  
Search Result  
{first}.{last}@tmh.org  
Most common pattern for  
**Tallahassee Memorial HealthCare**:{first}.{last}@tmh.org  
Technographic Data  
jQuery  
by  
Google API  
by  
Google Analytics  
by  
PHP  
by  
Apache HTTP Server  
by  
Akamai CDN  
by  
Unm Cancer Center  
Regional Medical Center of San Jose  
Nytida  
Landeskrankenhaus Andernach  
University Hospital of Poitiers  
Jeroen Bosch Ziekenhuis  
Frequently Asked Questions regarding Tallahassee Memorial HealthCare:  
1.Where is Tallahassee Memorial HealthCare’s headquarters?  
Tallahassee Memorial HealthCare’s headquarters is in 1300 Miccosukee Rd Tallahassee Florida 32308, United States  
2.What is Tallahassee Memorial HealthCare’s phone number?  
Tallahassee Memorial HealthCare’s phone number is (850)-431-1155  
3.What is Tallahassee Memorial HealthCare’s official website?  
Tallahassee Memorial HealthCare’s official website is tmh.org  
4.What is Tallahassee Memorial HealthCare’s revenue?  
Tallahassee Memorial HealthCare’s revenue is $100 - 999 M  
5.What is Tallahassee Memorial HealthCare’s industry?  
Tallahassee Memorial HealthCare is in the industry: Hospital & Health Care
Tallahassee Memorial HealthCare is in the industry: Hospital & Health Care  
6.How many employees are working in Tallahassee Memorial HealthCare?  
Tallahassee Memorial HealthCare has 1,001-5,000 employees  
7.What is Tallahassee Memorial HealthCare’s tech stack?  
Tallahassee Memorial HealthCare uses these technologies: jQuery, Google API, Google Analytics, PHP, Apache HTTP Server, Akamai CDNSee More  
Connect with buyers on Selling.comBy proceeding, you agree to the  
[Platform Terms of Use](https://www.selling.com/ptos)and[Privacy Policy](https://www.selling.com/privacy/privacy-policy)  
Trusted by  
Try Out Selling.com's Directory  
Company Directory",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,selling.com,12,,rejected_reused_domain,The same domain was returned for 12 providers; it is not a provider-specific SME domain.
home_health,117087,CRESCENT HOME HEALTH,ADEL,GA,2298968177,26,"Find the official website of CRESCENT HOME HEALTH, a healthcare provider in ADEL, GA. Exclude directories, reviews, government listings, job boards, and social media.",crescenthhh.com,https://crescenthhh.com/adel/,Adel - Crescent Home Health,"Crescent Home Health proudly serves Adel and the surrounding communities, with compassionate in-home care.
Supporting families in Adel and the surrounding areas with dedicated, home health care.
Formerly SunCrest Home Health, Crescent Home Health is now part of Pennant and continues to serve southern Georgia with compassionate, personalized care.
We offer Home Health to these counties in the Adel Area:",candidate_found,,"Fetch this domain and audit careers pages: >=5 detailed job URLs with IDs, no ATS, no JobPosting.",crescenthhh.com,1,crescent,plausible_official_domain,Domain contains provider-specific token(s): crescent. Ownership still requires a page-level check.
home_health,167014,JOHNSON COUNTY VISITING NURSE ASSOCIATION,IOWA CITY,IA,3193379686,73,"Find the official website of JOHNSON COUNTY VISITING NURSE ASSOCIATION, a healthcare provider in IOWA CITY, IA. Exclude directories, reviews, government listings, job boards, and social media.",vnaic.org,https://vnaic.org/about-us/,About Us : Visiting Nurse Association,"# About Us  
The **Visiting Nurse Association of Johnson County (VNA)** is a non-profit organization established in 1949 for the purpose of providing health services to individuals in their home and in community settings. The **VNA** **provides in-home medical services** to individuals ranging in age from infants to elders with **acute and chronic illness or disability**. **VNA** has a nurse on call 24 hours a day for patient concerns.  
VNA has been**certified by the Centers for Medicare and Medicaid** (CMS) since 1965, and **nationally accredited** since 1996. We are currently accredited by the Accreditation Commission for Health Care, Inc. Our ACHC accreditation assures you that the quality of care provided by VNA is nationally recognized for its excellence. VNA is a United Way partner.  
The Mission of VNA is to **improve health and wellbeing by providing healthcare services to people in their homes and throughout our community.**  
Working in partnership with [Iowa City Hospice,](http://iowacityhospice.org) we envision being the **foundation of the community’s continuum of home-based healthcare, from birth to end of life.**  
**Our Values:**  
- **Respect:**We honor the lives, traditions, wishes, and goals of our clients.
- **Community:**We serve those with whom we live and work.
- **Quality:**We deliver care with excellence.
- **Accessibility:**We reduce barriers to needed care.
- **Stability:**We are committed to building a sustainable future.
- **Stability:**We are committed to building a sustainable future.  
VNA works collaboratively with physicians, other health care providers and community agencies to enhance VNA client outcomes and services, and VNA regularly evaluates programs and services while continuously working to improve processes and outcomes.  
**The Visiting Nurse Association makes accommodations to promote clear and effective communications to the individuals we serve.**  
We provide language services to persons whose primary language is not English, such as:  
- Qualified interpreters at no charge to the patient
- Information written in other languages  
**We will accommodate persons with special communication needs within our agency resources. Services may include:**  
- Written information in other formats (large print, audio, accessible electronic formats, other formats)
- Someone to read written information to you
- Using Telecommunication or Video Relay services  
If you need these services, contact the **VNA Intake Coordinator** at (319) 337-9686",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,vnaic.org,1,,needs_manual_domain_research,The saved result is not sufficient to prove ownership of this domain.
home_health,148281,"A2Z HEALTHCARE SERVICES, LLC",ORLAND PARK,IL,7083329070,97,"Find the official website of A2Z HEALTHCARE SERVICES, LLC, a healthcare provider in ORLAND PARK, IL. Exclude directories, reviews, government listings, job boards, and social media.",homecareatlas.com,https://homecareatlas.com/il/orland-park/agency/a2z-healthcare-services-llc,"A2z Healthcare Services, Llc - Home Care in Orland Park, IL","A2z Healthcare Services, Llc is a home care agency based in Orland Park, Illinois.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,homecareatlas.com,75,,rejected_reused_domain,The same domain was returned for 75 providers; it is not a provider-specific SME domain.
